# Image list with two lines of data per image:,"#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME","#   POINTS2D[] as (X, Y, POINT3D_ID)"
1,right/right_image_0004.jpg,1,,,,,95.03948333333334,134.7886638888889,0.42

2,right/right_image_0005.jpg,1,,,,,95.0543111111111,134.79745555555556,0.42

3,right/right_image_0006.jpg,1,,,,,95.0543111111111,134.79745555555556,0.42

4,right/right_image_0007.jpg,1,,,,,94.99726111111111,134.8930111111111,0.42

5,right/right_image_0008.jpg,1,,,,,94.99726111111111,134.8930111111111,0.42

6,right/right_image_0010.jpg,1,,,,,94.99726111111111,134.8930111111111,0.42

7,right/right_image_0011.jpg,1,,,,,94.99726111111111,134.8930111111111,0.42

8,right/right_image_0012.jpg,1,,,,,95.01056111111112,134.8996611111111,0.42

9,right/right_image_0013.jpg,1,,,,,95.01056111111112,134.8996611111111,0.42

10,right/right_image_0014.jpg,1,,,,,95.01056111111112,134.8996611111111,0.42

11,right/right_image_0015.jpg,1,,,,,95.01056111111112,134.8996611111111,0.42

12,right/right_image_0016.jpg,1,,,,,95.01056111111112,134.8996611111111,0.42

13,right/right_image_0017.jpg,1,,,,,95.02915555555555,134.91018611111113,0.42

14,right/right_image_0018.jpg,1,,,,,95.02915555555555,134.91018611111113,0.42

15,right/right_image_0019.jpg,1,,,,,95.02915555555555,134.91018611111113,0.42

16,right/right_image_0020.jpg,1,,,,,95.02915555555555,134.91018611111113,0.42

17,right/right_image_0021.jpg,1,,,,,95.02915555555555,134.91018611111113,0.42

18,right/right_image_0022.jpg,1,,,,,95.02307777777777,134.85843888888888,0.42

19,right/right_image_0023.jpg,1,,,,,95.02307777777777,134.85843888888888,0.42

20,right/right_image_0024.jpg,1,,,,,95.02307777777777,134.85843888888888,0.42

21,right/right_image_0025.jpg,1,,,,,95.01472222222222,134.86170277777777,0.42

22,right/right_image_0026.jpg,1,,,,,94.927625,134.89980277777778,0.42

23,right/right_image_0027.jpg,1,,,,,94.8877138888889,134.91487222222221,0.42

24,right/right_image_0028.jpg,1,,,,,94.76626388888889,134.9641472222222,0.42

25,right/right_image_0029.jpg,1,,,,,94.66087777777778,135.02755555555558,0.42

26,right/right_image_0030.jpg,1,,,,,94.553825,135.07176944444444,0.42

27,right/right_image_0031.jpg,1,,,,,94.45358611111111,135.11250833333332,0.42

28,right/right_image_0032.jpg,1,,,,,94.33566111111111,135.16011111111112,0.42

29,right/right_image_0033.jpg,1,,,,,94.1370888888889,135.24147777777776,0.42

30,right/right_image_0034.jpg,1,,,,,93.93630277777778,135.32349166666665,0.42

31,right/right_image_0035.jpg,1,,,,,93.89364722222223,135.26015833333332,0.42

32,right/right_image_0036.jpg,1,,,,,93.85104444444444,135.27705555555556,0.42

33,right/right_image_0037.jpg,1,,,,,93.75203333333333,135.32709444444444,0.42

34,right/right_image_0038.jpg,1,,,,,93.52975277777777,135.41600833333334,0.42

35,right/right_image_0041.jpg,1,,,,,93.11342222222221,135.5816361111111,0.42

36,right/right_image_0042.jpg,1,,,,,93.02120833333333,135.61849166666667,0.42

37,right/right_image_0043.jpg,1,,,,,92.95336944444445,135.64524166666666,0.42

38,right/right_image_0044.jpg,1,,,,,92.92223611111112,135.6574527777778,0.42

39,right/right_image_0045.jpg,1,,,,,92.90175555555557,135.7067972222222,0.42

40,right/right_image_0046.jpg,1,,,,,92.83799722222221,135.73363055555555,0.42

41,right/right_image_0047.jpg,1,,,,,92.745825,135.77271388888892,0.42

42,right/right_image_0049.jpg,1,,,,,92.46723611111112,135.89003888888888,0.42

43,right/right_image_0050.jpg,1,,,,,92.11056944444444,136.00559722222224,0.42

44,right/right_image_0051.jpg,1,,,,,92.07557777777778,136.02005555555556,0.42

45,right/right_image_0052.jpg,1,,,,,92.02211388888888,136.04179722222221,0.42

46,right/right_image_0053.jpg,1,,,,,91.71150555555556,136.17130833333331,0.42

47,right/right_image_0054.jpg,1,,,,,91.58200555555555,136.2280888888889,0.42

48,right/right_image_0055.jpg,1,,,,,91.36466944444444,136.34637222222224,0.42

49,right/right_image_0056.jpg,1,,,,,91.31939444444444,136.4012666666667,0.42

50,right/right_image_0057.jpg,1,,,,,91.21764166666667,136.48379722222222,0.42

51,right/right_image_0058.jpg,1,,,,,91.18893611111112,136.50761111111112,0.42

52,right/right_image_0059.jpg,1,,,,,91.00534722222223,136.68507222222223,0.42

53,right/right_image_0060.jpg,1,,,,,90.87640833333333,136.81959444444445,0.42

54,right/right_image_0061.jpg,1,,,,,90.77075555555555,136.92267777777778,0.42

55,right/right_image_0062.jpg,1,,,,,90.57018611111111,137.09396944444444,0.42

56,right/right_image_0063.jpg,1,,,,,90.54960833333332,137.1800361111111,0.42

57,right/right_image_0064.jpg,1,,,,,90.29724722222223,137.3239888888889,0.42

58,right/right_image_0065.jpg,1,,,,,90.58824722222222,136.98148055555555,0.42

59,right/right_image_0066.jpg,1,,,,,90.36226111111111,137.11209722222222,0.42

